url,label,using_ip,long_url,having_@_symbol,redirection_//_symbol,has_dash_-_symbol,numof_sub_domains,non_std_port,abnormal_url,google_index,count.,count-www,count@,count_dir,count_embed_domian,count%,count?,count-,count=,url_length,hostname_length,sus_url,has_http,has_special_char,misspell_brand_name,url_entropy,count_digits,count_parameters,count_fragments,is_online,days_since_domain_registered,days_until_domain_expires,num_html_chars,num_headings,num_images,num_links,num_script_chars,num_special_chars,script_to_special_char_ratio,script_to_body_ratio,count_redirects,count_external_links,count_iframes,has_privacy_policy,domain_registered_long_ago,domain_expiration_far_future,favicon_external,length_of_path,num_of_delimiters,using_https,num_of_subdirectories,url_is_ip
connectedrestoration.net/mgs/es,malicious,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,31,0,0,0,0,0,3.563247423975141,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,31,0,0,2,0
stmposlka.com/ali/,malicious,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,18,0,0,0,0,0,3.503258334775645,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,18,0,0,2,0
mahamaya1ifesciences.com/mo/admin/1/cp.php?letter=login,malicious,0,1,0,0,0,1,0,0,1,2,0,0,4,0,0,1,0,1,55,0,1,0,0,0,4.234203642073735,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,42,0,0,4,0
s70.n57.n84.n66.static.myhostcenter.com/U3PjMHIoebRF-UfNUS01KKvl46METSlGfjs_mpL7NQ=w700-h400-no/,malicious,0,1,0,0,0,1,0,0,1,6,0,0,2,0,0,0,3,1,96,0,0,0,0,0,5.273364552822878,20,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,96,1,0,2,0
evelynmukhebi.com/wp-includes/art,malicious,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,1,0,33,0,0,0,0,0,4.377727452691788,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,33,0,0,2,0
cdmcars.com/counter/?ad=16tM6T3pR1FgR5N8MRyNSoHTUNUkKFJhnS&id=Y5pjzaa6RhR1OaDkYZAITYR6EGICQ-D_SMiiXX87QlnYfZ38cf2fpkI8lBGnF9Ezlbb2dT88LN48LdgiEmjuNvci&rnd=01,malicious,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,1,1,3,157,0,0,0,1,0,5.737723240017385,25,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,20,1,0,2,0
fit.everylittlething.xyz/marginalisation-gunboat-locales-bristle/11101444414174830,malicious,0,1,0,0,0,1,0,0,1,2,0,0,2,0,0,0,3,0,82,0,0,0,0,0,4.518210390209812,17,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,82,0,0,2,0
newverifyfb.wapka.me/index.html,malicious,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,31,0,0,0,0,0,4.155651552252569,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,31,0,0,1,0
www.vilastefania.go.ro/j8fn3rg3,malicious,0,0,0,0,0,1,0,0,1,3,1,0,1,0,0,0,0,0,31,0,0,0,0,0,4.042433003725894,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,1,-1,31,0,0,1,0
araujoattorneys.co.za/prview/GoogleDocs2015%20(1)/6fc1bd5043c2ea539202616be52a88bf/verification.php,malicious,0,1,0,0,0,1,0,0,1,3,0,0,4,0,1,0,0,0,99,0,0,0,0,0,4.927725464474784,27,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,99,0,0,4,0
eshopsstar.com/lookingforpcaidclub/,malicious,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,35,0,0,0,0,0,4.183014003266001,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,35,0,0,2,0
cnhedge.cn/js/index.htm?http://us.battle.net/login/en/?ref=http://vjnbyjpus.battle.net/d3/en/index&amp;app=com-d3,malicious,0,1,0,0,0,1,0,0,1,6,0,0,2,0,0,2,1,2,113,0,1,1,1,0,4.516995514930384,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,23,1,0,12,0
meatthetruth.ru/nbv364,malicious,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,22,0,0,0,0,0,3.732158891364569,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,22,0,0,1,0
mxp2076.com,malicious,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3.2776134368191165,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,11,0,0,0,0
bbs.bjchun.com/report.htm,malicious,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,25,0,0,0,0,0,3.7834651896016473,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,25,0,0,1,0
zoocrewconstruction.co/wp-content/plugins/quick-setup/mailupdate/others/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fid=4&amp;fav.1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;username&amp;username1&amp;domain&amp;.rand=13InboxLight.aspx?n=1774256418,malicious,0,1,0,0,0,1,0,0,1,14,0,0,6,0,0,2,2,5,320,0,1,0,1,0,5.023563239319408,63,13,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,78,12,0,6,0
kinghokey.net/v9o4y2n,malicious,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,21,0,0,0,0,0,3.784941827437642,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,21,0,0,1,0
renovationkingdom.com.au/downloader/cc/dpbx/,malicious,0,0,0,0,0,1,0,0,1,2,0,0,4,0,0,0,0,0,44,0,0,0,0,0,4.11807820934971,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,44,0,0,4,0
usedkerri.com/3eb7mww7,malicious,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,22,0,0,0,0,0,3.8796640049025934,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,22,0,0,1,0
210.171.0.30/~akfa8701/76p9su,malicious,1,0,0,0,0,1,0,0,1,3,0,0,2,0,0,0,0,0,29,0,0,0,0,0,3.840402546702506,16,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,29,0,0,2,0
7oqnsnzwwnm6zb7y.paytogateserver.com/img/lt.png,malicious,0,0,0,0,0,1,0,0,1,3,0,0,2,0,0,0,0,0,47,0,0,0,0,0,4.394390447146131,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,47,0,0,2,0
merrepenarts.com.au/wp-content/themes/twentyten/languages/3907,malicious,0,1,0,0,0,1,0,0,1,2,0,0,5,0,0,0,1,0,62,0,0,0,0,0,4.154762641795937,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,62,0,0,5,0
arcistandby.it/system/fris/nD/,malicious,0,0,0,0,0,1,0,0,1,1,0,0,4,0,0,0,0,0,30,0,0,0,0,0,3.789898095464288,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,30,0,0,4,0
lpmxp15.com,malicious,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3.0957952550009344,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,11,0,0,0,0
spiffyworkshop.com/eebdze,malicious,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,25,0,0,0,0,0,4.023465189601646,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,25,0,0,1,0
veritas-clothing.com/leopads/Dropbox/dropbox/,malicious,0,0,0,0,0,1,0,0,1,1,0,0,4,0,0,0,1,0,45,0,0,0,0,0,4.221602886135672,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,45,0,0,4,0
cozyads.info/,malicious,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,13,0,0,0,0,0,3.5465935642949384,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,13,0,0,1,0
taggartkids.com/js/jquery-2.2.1.min.js,malicious,0,0,0,0,0,1,0,0,1,5,0,0,2,0,0,0,1,0,38,0,0,0,0,0,4.271100790318224,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,38,0,0,2,0
cincinnatiartpottery.com/auto/upgrade.php,malicious,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,41,0,0,0,0,0,3.9091598586362752,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,41,0,0,2,0
sanfordcny.com/updates/hitech.document.htm/,malicious,0,0,0,0,0,1,0,0,1,3,0,0,3,0,0,0,0,0,43,0,1,0,0,0,4.030006614764708,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,43,0,0,3,0
stluciafloral.com/wp-content/themes/trinity/images/icons/capitalbank.htm,malicious,0,1,0,0,0,1,0,0,1,2,0,0,6,0,0,0,1,0,72,0,1,0,0,0,4.201194363083223,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,72,0,0,6,0
royaloakripon.co.uk/8eecjblke,malicious,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,29,0,0,0,0,0,3.9093680639438846,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,29,0,0,1,0
propan.ru/forum/downloads.php,malicious,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,29,0,0,0,0,0,3.728502115742625,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,29,0,0,2,0
two.hgvjhvjhvjh.biz/5ojb83x52a\nwww.lavoro24.it/messaggio.php?titolo=Attenzione%21&testo=I+tuoi+dati+d%27accesso+sono+corretti%2C+ma+il+tuo+account+non+%26egrave%3B+attivo.+Ti+verr%26agrave%3B+inviata+una+mail+al+tuo+indirizzo+di+posta+elettronica+con+la+procedura+di+attivazione.%3Cbr+%2F%3E+Se+non+dovessi+riceverla+verifica+che+l%27indirizzo+inserito+sia+corretto%2C+o+che+l%27email+non+sia+stata+recapitata+nella+cartella+posta+indesiderata.&redirect=login.php&rtime=20&grazie=&popup=,malicious,0,1,0,0,0,1,0,0,1,9,1,0,2,0,13,1,0,6,488,0,1,0,1,0,4.695518570842383,28,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,61,0,0,2,0
dl.dropboxusercontent.com/s/qna1sym5exkucxp/bilau.cgc?83274628346,malicious,0,1,0,0,0,1,0,0,1,3,0,0,3,0,0,1,0,0,65,0,0,0,0,0,4.808616228573363,13,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,53,0,0,3,0
juliemackenzie.co.uk/wp-content/ebde/,malicious,0,0,0,0,0,1,0,0,1,2,0,0,3,0,0,0,1,0,37,0,0,0,0,0,4.080414513985239,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,37,0,0,3,0
drive.google.com/uc?export=download&id=0B5mMc2mDvvrBQ2RWaEtSR09JZEE,malicious,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,1,0,2,67,0,0,0,1,0,4.961027996169595,6,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,19,0,0,1,0
basislabel.com/work/new/index.php,malicious,0,0,0,0,0,1,0,0,1,2,0,0,3,0,0,0,0,0,33,0,0,0,0,0,4.150158513166728,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,33,0,0,3,0
montazh5.ru/487ygfh?qaalct=qaalct,malicious,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,33,0,0,0,0,0,4.306075089764506,4,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,19,0,0,1,0
kumaldi.org/sites/default/files/color/sky-665c7fe9/index.php,malicious,0,1,0,0,0,1,0,0,1,2,0,0,6,0,0,0,1,0,60,0,0,0,0,0,4.517155962520949,5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,60,0,0,6,0
michaelthomasgroup.com/images/jdownloads/screenshots,malicious,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,52,0,0,0,0,0,4.098820246696008,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,52,0,0,3,0
usedmachinery.co.in/admin/Classes/PHP/error2/weter.php,malicious,0,1,0,0,0,1,0,0,1,3,0,0,5,0,0,0,0,0,54,0,0,0,0,0,4.278061465832832,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,54,0,0,5,0
fuimonos.co/xml/,malicious,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,16,0,0,0,0,0,3.452819531114783,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,16,0,0,2,0
actioncoach.ec/Business/index.php,malicious,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,33,0,0,0,0,0,3.861983513035609,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,33,0,0,2,0
fotofuntastic.com/home/config/yahoolink/gif/index.html,malicious,0,1,0,0,0,1,0,0,1,2,0,0,5,0,0,0,0,0,54,0,0,0,0,0,4.067194392723335,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,54,0,0,5,0
plantes-sauvages.fr/fiche_lierre_terrestre.htm,malicious,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,46,0,0,0,0,0,3.9525910320028736,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,46,2,0,1,0
sitepalace.com/w0rmreaper/NoVaC.jpeg,malicious,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,36,0,0,0,0,0,4.083274571476652,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,36,0,0,2,0
hitsem.com/images/,malicious,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,18,0,0,0,0,0,3.4613201402110083,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,18,0,0,2,0
qlqfc.rm0ztf3e2.top/?xniKfreYKBzGDIY=l3SKfPrfJxzFGMSUb-nJDa9GP0XCRQLPh4SGhKrXCJ-ofSih17OIFxzsqAycFUKCqrF4Qu4Fah2h1QWScEZrmYRPFgVIove8hQLfyhSWksbR_ReLNw5B_8bDRbhq2gn2y7MUc5hzwhXW4WFWyOJMQFFd,malicious,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,1,2,1,189,0,0,0,0,0,5.74011943059498,21,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,20,2,0,1,0
tvsanok.pl/administrator/components/com_imageshow/models/forms/,malicious,0,1,0,0,0,1,0,0,1,1,0,0,6,0,0,0,0,0,63,0,0,0,0,0,4.123407105730531,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,-1,-1,63,1,0,6,0
95.163.114.196/bins/mirai.arm7,malicious,1,0,0,0,0,1,0,0,1,4,0,0,2,0,0,0,0,0,30,0,0,0,0,0,3.815061012203069,12,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,30,0,0,2,0
biophyt.net/csss/USU/USUSecureLogin.html,malicious,0,0,0,0,0,1,0,0,1,2,0,0,3,0,0,0,0,0,40,0,0,0,0,0,4.227567157116928,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,40,0,0,3,0
omgmeow.com/dp/kketi/auth/view/document/,malicious,0,0,0,0,0,1,0,0,1,1,0,0,6,0,0,0,0,0,40,0,0,0,0,0,3.915311532225101,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,0,0,-1,40,0,0,6,0
floracompanyintl.com/production/personal/boxMrenewal.php?email=,malicious,0,1,0,0,0,1,0,0,1,2,0,0,3,0,0,1,0,1,63,0,0,0,0,0,4.308873632058576,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,56,0,0,3,0
theinfinitewellbeing.com/secure.suntrust.com.personal.bankiing/en/,malicious,0,1,0,0,0,1,0,0,1,5,0,0,3,0,0,0,0,0,66,0,1,0,0,0,4.11032229372596,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,66,0,0,3,0
martinezlabalsa.atspace.org/78h8ry,malicious,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,34,0,0,0,0,0,4.138502179294739,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,34,0,0,1,0
inhousehabits.com.au/wp-content/uploads/editedwells/,malicious,0,0,0,0,0,1,0,0,1,2,0,0,4,0,0,0,1,0,52,0,0,0,0,0,4.120844227998445,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,52,0,0,4,0
schoolboy101.net/dropNew2016/verification.php,malicious,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,45,0,0,0,0,0,4.455648863372104,7,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,45,0,0,2,0
daa.1127GREENBRIAR.COM/?es_sm=132&amp;ie=Windows-1252&amp;q=wHbQMvXcJwDKFYbGMvrESqNbNknQA0OPxpH2_drWdZqxKGni0Ob5UUSk6FSCEh3&amp;sourceid=msie&amp;oq=h9PMre-MGawLji0eBfVFkyItaUF8b8q-uiEnSzhSegpCA_BLcZgt1z6LRVvQy2w&amp;aqs=msie.125c110.406q9o0,malicious,0,1,0,0,0,1,0,0,1,4,0,0,1,0,0,1,3,6,241,0,0,0,1,0,5.842162344100969,35,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,23,8,0,1,0
cloverhillcapital.com/admin/garyspeed/s/index.php,malicious,0,0,0,0,0,1,0,0,1,2,0,0,4,0,0,0,0,0,49,0,0,0,0,0,4.155326680761597,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,49,0,0,4,0
udecodocs.net/bns/72c884f541133d9a6294ac9172b4096e/,malicious,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,51,0,0,0,0,0,4.382730488818214,24,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,51,0,0,3,0
buildingcodeservices.com.au/wp-content/uploads/Googledoc/Googledoc/googledoc/,malicious,0,1,0,0,0,1,0,0,1,2,0,0,6,0,0,0,1,0,77,0,1,0,0,0,4.050331135359549,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,77,0,0,6,0
cloudfile1013.com,malicious,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,3.616874605956223,4,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,17,0,0,0,0
bdmedlmolffobcan.de /,malicious,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,21,0,0,0,0,0,3.594465636961452,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,21,0,0,1,0
artemusgroupusa.com/wp-content/uploads/omoowoo/image.htm,malicious,0,1,0,0,0,1,0,0,1,2,0,0,4,0,0,0,1,0,56,0,0,0,0,0,4.050147279309247,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,56,0,0,4,0
embedded360.com/HUDPage/nicholls/,malicious,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,33,0,0,0,0,0,4.271370634378849,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,33,0,0,3,0
fagons.com.br/download/Development/,malicious,0,0,0,0,0,1,0,0,1,2,0,0,3,0,0,0,0,0,35,0,0,0,0,0,4.104302931775616,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,35,0,0,3,0
zmotors.com/nokd/products/validate.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=info@pfk.com.au,malicious,0,1,1,0,0,1,0,0,1,4,0,1,3,0,0,1,1,2,106,0,0,0,1,0,5.18799074308,1,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,38,4,0,3,0
smcll.biz/solara/portfolio_zip_0/dropbox,malicious,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,40,0,0,0,0,0,4.008694969562842,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,40,2,0,3,0
bzchaoyi.com/js/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index,malicious,0,1,0,0,0,1,0,0,1,5,0,0,2,0,0,2,0,1,84,0,1,1,0,0,4.33705005430929,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,16,0,0,12,0
thenotwithsoldsuequiv.ru/key/x64.bin,malicious,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,36,0,0,0,0,0,4.308270834535259,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,36,0,0,2,0
strataconsulting.com.au/wp-includes/images/wlw/Morgan/googledoc/,malicious,0,1,0,0,0,1,0,0,1,2,0,0,6,0,0,0,1,0,64,0,0,0,0,0,4.156042680182112,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,64,0,0,6,0
upsidegastrobar.com.br/outlook/Sign%20In.html,malicious,0,0,0,0,0,1,0,0,1,3,0,0,2,0,1,0,0,0,45,0,0,0,0,0,4.4724241411979575,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,45,0,0,2,0
usedfloridatravelhomesforsale.com/index-rps/,malicious,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,1,0,44,0,0,0,0,0,4.144106550888951,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,44,0,0,2,0
multimanuals.com/contenido/img/cartebleue/,malicious,0,0,0,0,0,1,0,0,1,1,0,0,4,0,0,0,0,0,42,0,0,0,0,0,3.915195993795243,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,42,0,0,4,0
geomat.gr/wp-admin/js/jss/payuk/dir/,malicious,0,0,0,0,0,1,0,0,1,1,0,0,6,0,0,0,1,0,36,0,0,0,0,0,4.0860486123130375,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,36,0,0,6,0
royaldiscussion.com/microsoft/office365/,malicious,0,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,40,0,0,0,0,0,3.996439344671014,3,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,40,0,0,3,0
torosakiskan.com/modules/telekom/vodafone_onlinerechnung,malicious,0,1,0,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,56,0,0,0,0,0,4.101125010956984,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,1,-1,56,1,0,3,0
wadi.gov.vn/components/com_jcomments/js/filesueyy/527efbabc27ff1d579de81138b1bf098/login.php,malicious,0,1,0,0,0,1,0,0,1,3,0,0,6,0,0,0,0,0,92,0,1,0,0,0,4.803149662852282,18,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,92,1,0,6,0
v3.zilifone.net/draftingtable/print-illustration/file2/auth/view/document,malicious,0,1,0,0,0,1,0,0,1,2,0,0,6,0,0,0,1,0,73,0,0,0,0,0,4.283543524687257,2,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,1,0,-1,73,0,0,6,0
facecaneblkdelaa.ga /,malicious,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,21,0,0,0,0,0,3.422577995321604,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,21,0,0,1,0
122.10.117.152/download/ms/MiniJs.dll,malicious,1,0,0,0,0,1,0,0,1,4,0,0,3,0,0,0,0,0,37,0,0,0,0,0,3.9492049741940662,11,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,37,0,0,3,0
websamrat.in/JHgy64HJBRd?LTAKXT=zmbywNrYth,malicious,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,42,0,0,0,0,0,4.916126946588285,2,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,-1.0,0,0,0,False,-1,-1,-1,24,0,0,1,0
